French Polynesia,2022-02-09,214
Gibraltar,2022-01-26,110
Vietnam,2022-01-06,972092
Germany,2022-02-17,146845
Singapore,2022-01-19,41270
Upper middle income,2022-02-13,9772248
Ecuador,2022-02-01,55682
India,2022-01-07,8103784
Algeria,2022-02-05,16222
Curacao,2022-02-08,206
Bhutan,2022-01-13,157
Zimbabwe,2022-01-27,10436
Greenland,2022-01-27,21
Panama,2022-01-22,25617
Bangladesh,2022-02-07,957674
Senegal,2022-01-18,4472
Niger,2022-01-27,972
Vietnam,2022-01-10,1147290
Tajikistan,2022-02-03,44138
British Virgin Islands,2022-01-28,6
San Marino,2022-02-02,152
Rwanda,2022-01-02,125475
Honduras,2022-01-14,7298
India,2022-02-18,3966236
Colombia,2022-01-24,250651
Malawi,2022-02-20,2266
Angola,2022-02-06,76695
British Virgin Islands,2022-01-14,23
Africa,2022-02-07,1354882
Cuba,2022-01-08,91242
Djibouti,2022-01-22,575
Uruguay,2022-01-01,4128
Eswatini,2022-02-11,949
Kyrgyzstan,2022-01-02,5198
Pakistan,2022-02-09,1893019
Greenland,2022-02-07,12
Mexico,2022-01-18,586249
South America,2022-01-20,2683790
Malawi,2022-01-12,5033
United Arab Emirates,2022-01-08,29997
Libya,2022-01-18,9830
Armenia,2022-01-05,4834
Croatia,2022-01-04,11889
Ireland,2022-01-31,8887
Togo,2022-01-19,4925
Lithuania,2022-01-16,11315
Belize,2022-02-09,520
Taiwan,2022-01-31,213348
Lithuania,2022-01-21,7544
Aruba,2022-01-01,61
Oceania,2022-02-18,188951
Oman,2022-01-26,16068
Qatar,2022-01-23,27508
Ethiopia,2022-02-08,61
Myanmar,2022-01-11,162563
Indonesia,2022-02-11,1252137
Northern Ireland,2022-01-16,6185
Guyana,2022-01-02,1011
Hong Kong,2022-01-06,30937
Spain,2022-01-04,180549
Namibia,2022-02-01,3943
Europe,2022-02-04,2174005
Nigeria,2022-01-18,244669
Egypt,2022-01-02,424464
Slovenia,2022-01-17,8434
Mozambique,2022-01-12,301749
Peru,2022-02-02,112626
Saint Vincent and the Grenadines,2022-01-26,82
Honduras,2022-01-27,25497
Georgia,2022-01-29,6893
Africa,2022-01-15,1702232
Guyana,2022-01-14,2051
Nepal,2022-01-23,212388
Guinea-Bissau,2022-02-07,7218
Trinidad and Tobago,2022-01-27,1815
Wales,2022-01-26,6172
Hong Kong,2022-01-21,38249
South Korea,2022-02-06,154566
Cambodia,2022-01-09,50624
Lebanon,2022-01-24,11977
Croatia,2022-01-16,17922
Cayman Islands,2022-02-10,12
Oceania,2022-02-04,236843
Libya,2022-01-16,12379
Togo,2022-01-01,5110
Antigua and Barbuda,2022-01-05,34
Bulgaria,2022-01-19,16725
Yemen,2022-02-03,2171
Bahrain,2022-01-02,7115
Cote d'Ivoire,2022-01-24,11498
Poland,2022-01-26,145515
Nauru,2022-01-06,0
Costa Rica,2022-01-26,11479
Belize,2022-01-16,782
Zambia,2022-01-12,26720
Sweden,2022-02-03,59887
Spain,2022-02-05,124456
Wales,2022-01-16,10967
Senegal,2022-01-09,2179
Slovenia,2022-01-15,8986
Zambia,2022-01-29,14479
Greece,2022-02-19,23510
San Marino,2022-01-25,311
Peru,2022-01-27,124271
Wales,2022-02-10,3280
Zambia,2022-02-15,15052
Canada,2022-02-05,189416
Nicaragua,2022-01-15,34141
Taiwan,2022-02-08,83509
Peru,2022-01-10,289644
Sint Maarten (Dutch part),2022-01-13,767
Guinea-Bissau,2022-01-11,104
Dominica,2022-02-11,25
Montenegro,2022-02-02,370
High income,2022-02-14,3290478
Lower middle income,2022-02-16,8458993
France,2022-01-06,451266
Brazil,2022-01-24,1078409
Saint Lucia,2022-01-20,121
Ecuador,2022-02-15,71954
Afghanistan,2022-01-23,8595
Wales,2022-01-02,21691
Gibraltar,2022-02-15,57
Taiwan,2022-02-09,115838
Pakistan,2022-01-04,917625
Wales,2022-01-20,7992
Serbia,2022-02-10,3229
Ethiopia,2022-02-18,490826
Tonga,2022-01-08,299
Cook Islands,2022-01-03,14
Venezuela,2022-01-10,126261
Ireland,2022-01-19,21612
Thailand,2022-01-08,310763
Ghana,2022-02-17,
British Virgin Islands,2022-01-22,20
Georgia,2022-01-22,6741
High income,2022-01-18,6304243
Ghana,2022-02-04,84487
Low income,2022-01-19,609865
World,2022-01-18,29358706
Paraguay,2022-02-13,23944
Upper middle income,2022-01-09,11275842
British Virgin Islands,2022-01-04,11
Peru,2022-01-03,180110
United States,2022-01-10,1218072
Cameroon,2022-01-04,254
Moldova,2022-01-29,5844
Bulgaria,2022-02-01,8395
Panama,2022-01-31,16854
Croatia,2022-02-18,3070
Guernsey,2022-01-31,67
Argentina,2022-01-13,405376
Bangladesh,2022-01-17,1994776
Grenada,2022-02-10,61
Curacao,2022-01-09,1628
Ukraine,2022-01-14,76615
Sao Tome and Principe,2022-01-01,384
Turkey,2022-02-10,160389
Guernsey,2022-01-28,73
Saint Lucia,2022-01-13,136
Uganda,2022-01-19,29203
United States,2022-01-17,1021793
Chad,2022-02-01,1238
Sierra Leone,2022-01-19,32362
Wales,2022-02-01,4663
Oceania,2022-01-04,127752
New Zealand,2022-02-08,49673
South Korea,2022-02-19,164384
Israel,2022-01-24,16484
Guinea,2022-01-06,69204
Northern Ireland,2022-01-29,2695
South America,2022-01-14,2247528
Cambodia,2022-01-25,113743
Barbados,2022-02-01,168
Sierra Leone,2022-01-04,1199
Montenegro,2022-01-26,641
Faeroe Islands,2022-01-08,375
Iran,2022-01-21,386871
Lithuania,2022-01-05,12064
Cayman Islands,2022-01-03,226
Hong Kong,2022-01-15,40113
Bangladesh,2022-01-12,1228523
Russia,2022-01-29,252510
Asia,2022-01-23,19221716
Cook Islands,2022-01-16,4
Latvia,2022-01-10,10444
Cambodia,2022-02-03,43366
India,2022-02-06,5503435
Estonia,2022-01-26,3110
Yemen,2022-01-06,1926
Northern Ireland,2022-01-11,7791
Singapore,2022-01-16,45473
Slovenia,2022-02-01,2812
Liberia,2022-01-22,1580
Malaysia,2022-01-23,199019
Syria,2022-01-15,4079
Italy,2022-01-25,542757
Estonia,2022-01-01,3677
Ecuador,2022-01-24,75443
Andorra,2022-01-23,682
Egypt,2022-01-29,246789
Switzerland,2022-01-30,27786
Brazil,2022-02-02,1140126
Uruguay,2022-01-28,17415
England,2022-01-30,82715
Low income,2022-01-06,768863
Rwanda,2022-01-23,125977
Burundi,2022-01-30,62
Bulgaria,2022-01-17,20166
Spain,2022-02-01,168433
Namibia,2022-01-14,908
Austria,2022-01-22,33438
Sint Maarten (Dutch part),2022-02-01,63
Mauritania,2022-01-02,68628
Nicaragua,2022-01-06,21715
Czechia,2022-01-06,54814
Dominican Republic,2022-01-28,30470
Lithuania,2022-02-01,4409
North Macedonia,2022-01-29,1128
United States,2022-02-05,498304
Poland,2022-01-27,136607
Africa,2022-01-12,1891667
Comoros,2022-01-13,609
Ireland,2022-02-02,8881
South Korea,2022-01-10,448081
South Africa,2022-01-29,62175
Costa Rica,2022-02-14,21051
Armenia,2022-01-29,10002
Aruba,2022-01-12,77
Belize,2022-01-28,785
Panama,2022-02-04,15698
Colombia,2022-01-16,261404
Lebanon,2022-02-06,10771
Nepal,2022-01-31,282557
Saint Lucia,2022-01-07,100
Grenada,2022-01-20,137
Cayman Islands,2022-02-07,50
Ecuador,2022-01-11,102934
Syria,2022-01-16,3900
Chile,2022-01-20,71797
World,2022-01-29,25315841
Liechtenstein,2022-02-11,54
Tanzania,2022-01-20,33124
Tunisia,2022-01-12,18773
European Union,2022-01-24,2354439
Lebanon,2022-01-29,11996
Barbados,2022-01-06,76
Scotland,2022-01-10,23218
Equatorial Guinea,2022-01-01,49
North America,2022-01-17,2306097
Oceania,2022-02-05,224484
China,2022-02-03,1734857
Liberia,2022-01-20,1580
Somalia,2022-01-29,1578
Nepal,2022-01-30,272533
Jordan,2022-01-25,19468
Solomon Islands,2022-01-16,760
Australia,2022-01-05,123642
Uruguay,2022-01-20,21281
Cook Islands,2022-01-02,14
Faeroe Islands,2022-01-22,189
Mauritania,2022-02-02,4508
Central African Republic,2022-02-06,7365
Aruba,2022-01-19,63
Europe,2022-01-12,3986259
Chile,2022-01-31,57416
Asia,2022-02-19,19433984
British Virgin Islands,2022-01-07,11
Bolivia,2022-02-09,30396
Faeroe Islands,2022-02-04,68
Sint Maarten (Dutch part),2022-02-11,59
British Virgin Islands,2022-02-10,1
Lithuania,2022-02-18,903
Timor,2022-01-18,1155
Cyprus,2022-02-08,4653
Greece,2022-01-22,64778
Jordan,2022-01-04,35491
Madagascar,2022-01-29,5727
Oman,2022-02-03,14829
Wallis and Futuna,2022-01-18,6
Vietnam,2022-02-16,650702
Democratic Republic of Congo,2022-01-22,3313
Canada,2022-02-11,132057
Zimbabwe,2022-02-15,8662
Rwanda,2022-01-07,127901
French Polynesia,2022-01-03,252
Moldova,2022-01-15,5972
Latvia,2022-02-03,4224
Zimbabwe,2022-01-03,10575
Anguilla,2022-01-10,21
Laos,2022-01-04,35334
Saint Vincent and the Grenadines,2022-01-28,98
Malawi,2022-01-09,4525
New Caledonia,2022-01-06,168
Upper middle income,2022-01-10,11386598
Timor,2022-01-20,1279
Latvia,2022-01-25,6728
Slovenia,2022-01-24,2947
South Sudan,2022-01-10,890
Oman,2022-01-13,11708
Canada,2022-02-13,130831
Solomon Islands,2022-02-01,992
Yemen,2022-01-26,3626
Poland,2022-02-11,72635
Estonia,2022-01-30,2691
Finland,2022-01-16,37433
Samoa,2022-02-11,401
Iraq,2022-01-26,47509
Mozambique,2022-01-22,163590
Russia,2022-01-18,354157
Honduras,2022-02-02,21412
Nauru,2022-01-03,1
Singapore,2022-02-07,23763
Estonia,2022-01-15,4696
Poland,2022-02-04,98699
Nicaragua,2022-01-07,21715
Kuwait,2022-01-13,13444
Italy,2022-01-28,511557
Zimbabwe,2022-01-02,10592
Luxembourg,2022-01-08,5998
Madagascar,2022-02-02,5727
Montenegro,2022-02-10,415
Morocco,2022-02-09,54247
Greenland,2022-01-08,32
Russia,2022-01-05,84074
United Arab Emirates,2022-01-21,32934
Vanuatu,2022-01-15,736
Greenland,2022-01-31,9
Benin,2022-01-25,14887
Mozambique,2022-01-18,226094
Nauru,2022-01-02,2
Malaysia,2022-01-17,226929
Nigeria,2022-01-22,223861
Albania,2022-01-09,8502
Botswana,2022-01-17,2733
Argentina,2022-01-14,414272
Timor,2022-01-14,1181
French Polynesia,2022-01-13,722
Uzbekistan,2022-02-02,45515
Kenya,2022-01-23,66612
Cote d'Ivoire,2022-02-07,65578
Serbia,2022-01-14,4153
Northern Ireland,2022-01-17,5841
Ukraine,2022-01-19,69652
Democratic Republic of Congo,2022-02-02,6010
Azerbaijan,2022-01-23,20251
New Caledonia,2022-01-25,197
Italy,2022-01-24,554068
New Caledonia,2022-01-03,183
Albania,2022-02-14,3754
United Kingdom,2022-02-05,78398
El Salvador,2022-02-02,7979
South Africa,2022-02-11,120816
Sri Lanka,2022-01-27,65352
Jersey,2022-01-08,535
Senegal,2022-02-07,41807
Samoa,2022-01-08,57
Syria,2022-02-10,2829
Bulgaria,2022-01-10,23989
Kyrgyzstan,2022-01-06,3949
Jamaica,2022-01-07,3164
Lower middle income,2022-01-17,14217394
Andorra,2022-01-14,865
Northern Ireland,2022-01-01,6772
Hungary,2022-02-13,8965
Iceland,2022-01-26,2000
North Macedonia,2022-01-20,1336
Belarus,2022-02-01,39062
Bermuda,2022-02-17,105
Isle of Man,2022-01-06,500
Nicaragua,2022-01-14,33118
Mali,2022-01-19,11722
Mexico,2022-01-06,195202
Mexico,2022-01-13,498983
Fiji,2022-01-06,371
Wallis and Futuna,2022-01-04,7
Hong Kong,2022-01-25,41591
Sierra Leone,2022-01-03,1199
Turks and Caicos Islands,2022-01-12,122
Vietnam,2022-01-03,1011062
Benin,2022-01-15,16074
Jersey,2022-01-14,382
Bosnia and Herzegovina,2022-01-03,4315
Kyrgyzstan,2022-02-17,9846
Macao,2022-02-06,705
Malta,2022-01-31,2174
Afghanistan,2022-01-30,10925
Armenia,2022-01-07,4864
Taiwan,2022-01-30,263755
Israel,2022-01-04,30447
Maldives,2022-02-02,2918
World,2022-02-13,23444795
Slovenia,2022-01-13,7090
Qatar,2022-01-01,7892
Oceania,2022-01-05,147297
South Sudan,2022-02-04,4747
Trinidad and Tobago,2022-01-11,3661
Low income,2022-01-27,778861
Austria,2022-02-11,14500
Latvia,2022-01-22,7433
Dominica,2022-02-15,33
Iceland,2022-01-04,497
Finland,2022-01-23,44483
Isle of Man,2022-02-10,78
Ireland,2022-01-21,16075
Uzbekistan,2022-01-20,3947
Sudan,2022-01-15,8915
Cayman Islands,2022-01-02,226
French Polynesia,2022-01-17,722
Croatia,2022-01-29,7123
Brunei,2022-01-21,2709
Haiti,2022-01-06,437
Azerbaijan,2022-01-10,21724
Cyprus,2022-01-17,5881
Laos,2022-02-15,36166
Bhutan,2022-01-31,4750
Tunisia,2022-01-05,41728
Jordan,2022-01-07,35491
Isle of Man,2022-02-13,57
Japan,2022-01-01,132119
England,2022-02-10,57234
Thailand,2022-01-10,395063
Malawi,2022-01-18,1835
San Marino,2022-01-27,280
Sierra Leone,2022-01-23,32362
Ecuador,2022-01-31,56070
Morocco,2022-01-27,46964
French Polynesia,2022-01-22,433
Asia,2022-01-03,23996834
Slovenia,2022-02-03,3028
Cambodia,2022-01-13,87587
Solomon Islands,2022-01-20,891
Burundi,2022-01-25,62
Djibouti,2022-01-10,608
Oceania,2022-01-31,283730
Bangladesh,2022-02-19,1379994
Nigeria,2022-01-11,248604
Europe,2022-02-20,1204102
Argentina,2022-01-20,378430
Solomon Islands,2022-01-26,1156
North America,2022-01-21,2134761
Honduras,2022-02-17,42225
China,2022-01-20,4645714
Turkey,2022-01-14,458359
Saint Lucia,2022-01-11,121
Bahrain,2022-01-25,3640
Colombia,2022-01-20,269438
Dominica,2022-01-29,59
Bosnia and Herzegovina,2022-01-29,4315
Italy,2022-01-05,465848
Greece,2022-02-15,31412
Syria,2022-01-21,3007
Russia,2022-02-06,237037
Bahrain,2022-01-21,3422
Denmark,2022-01-30,12415
South Sudan,2022-01-04,810
Upper middle income,2022-02-17,9889314
Sri Lanka,2022-01-04,84046
Austria,2022-02-06,24260
Zimbabwe,2022-01-10,12609
Turkey,2022-02-11,158638
Sierra Leone,2022-01-09,1199
Guatemala,2022-01-28,58509
Hong Kong,2022-01-17,39370
Mauritania,2022-01-30,4654
Canada,2022-02-16,104531
Georgia,2022-01-08,4981
Comoros,2022-02-04,4995
Isle of Man,2022-01-01,375
Uganda,2022-01-11,62443
Pakistan,2022-01-02,1103855
United Arab Emirates,2022-01-13,29969
Netherlands,2022-01-05,255187
Trinidad and Tobago,2022-01-16,2750
Lithuania,2022-02-02,3872
Georgia,2022-01-19,6758
Grenada,2022-01-03,175
Saint Vincent and the Grenadines,2022-01-08,82
Hong Kong,2022-01-14,40277
Albania,2022-01-31,11055
Georgia,2022-01-16,7687
Estonia,2022-02-01,2494
Greece,2022-02-05,39308
Norway,2022-01-04,23161
Peru,2022-01-30,114900
South Korea,2022-01-31,271073
Madagascar,2022-02-05,5727
Canada,2022-01-18,345415
Senegal,2022-01-08,1606
Bahrain,2022-01-03,6730
Faeroe Islands,2022-02-15,26
Croatia,2022-01-18,16317
Ukraine,2022-01-11,60965
Saudi Arabia,2022-01-26,237155
Singapore,2022-01-07,41911
Kuwait,2022-01-12,12609
United States,2022-02-10,443772
French Polynesia,2022-02-12,210
Venezuela,2022-01-18,126261
Kazakhstan,2022-01-16,14857
Spain,2022-02-06,115433
Pakistan,2022-02-16,1897034
Guinea-Bissau,2022-02-14,9601
Jordan,2022-01-30,15517
Peru,2022-02-17,74642
Faeroe Islands,2022-02-14,24
Guyana,2022-01-23,1883
Switzerland,2022-01-02,44462
Ireland,2022-01-20,19015
Iceland,2022-01-18,3589
South Africa,2022-02-16,120630
France,2022-01-19,443809
North America,2022-01-11,2361422
Comoros,2022-02-09,1427
North America,2022-02-03,1366214
Togo,2022-01-12,4817
Israel,2022-01-17,47496
Kyrgyzstan,2022-02-18,10399
Argentina,2022-01-07,359959
Venezuela,2022-01-30,155884
North Macedonia,2022-01-09,1615
South Sudan,2022-01-31,2948
Iraq,2022-01-18,53831
British Virgin Islands,2022-02-06,6
Ethiopia,2022-02-13,12752
Malta,2022-01-18,4785
Mauritania,2022-01-03,66238
Bhutan,2022-01-05,364
Morocco,2022-02-06,57272
Germany,2022-02-05,249507
Greece,2022-01-31,40891
Timor,2022-01-02,1006
Lebanon,2022-02-14,9813
Romania,2022-02-08,12879
Cuba,2022-01-26,98886
Cuba,2022-02-08,39662
Panama,2022-01-30,19343
Turkey,2022-02-06,161647
Jamaica,2022-02-06,2282
Uruguay,2022-02-04,10935
Bahrain,2022-01-19,4013
Georgia,2022-02-01,8894
India,2022-01-21,7590638
North Macedonia,2022-01-03,1615
Djibouti,2022-01-24,567
India,2022-02-05,6102269
Lithuania,2022-02-06,2513
Belize,2022-02-17,329
Jamaica,2022-02-05,2433
France,2022-01-16,533325
Faeroe Islands,2022-01-07,347
Israel,2022-01-19,32466
Ukraine,2022-01-09,51825
Azerbaijan,2022-01-14,25887
Saint Lucia,2022-01-31,65
Bhutan,2022-02-05,3383
Pakistan,2022-01-01,1192370
Portugal,2022-01-21,79400
Mexico,2022-02-14,427489
Trinidad and Tobago,2022-01-21,1992
Kosovo,2022-02-13,1210
Georgia,2022-02-05,6467
Angola,2022-02-08,69930
Syria,2022-01-22,2829
Oceania,2022-02-16,202966
Comoros,2022-01-18,609
Qatar,2022-02-10,18870
Moldova,2022-01-24,6472
Curacao,2022-01-27,267
Colombia,2022-01-27,229647
Pakistan,2022-02-07,1599002
Denmark,2022-02-03,7706
Norway,2022-01-21,42361
Liechtenstein,2022-01-12,227
Chile,2022-01-15,85160
Jersey,2022-01-31,129
France,2022-02-15,180565
Nicaragua,2022-01-20,37999
Uganda,2022-01-24,30601
Qatar,2022-01-11,15637
Iran,2022-02-14,325881
Vanuatu,2022-01-14,736
Equatorial Guinea,2022-01-15,215
Curacao,2022-01-01,1499
Eswatini,2022-01-11,1926
Germany,2022-02-01,320942
Curacao,2022-02-14,146
Tajikistan,2022-02-04,43494
Cook Islands,2022-02-10,6
Uruguay,2022-01-07,4701
Bhutan,2022-02-12,6604
Turkey,2022-01-01,511603
Haiti,2022-01-24,1065
Mongolia,2022-01-20,4796
Guatemala,2022-02-13,47436
South Korea,2022-01-16,414069
Sao Tome and Principe,2022-01-04,384
Guyana,2022-02-05,1620
Hungary,2022-01-18,26218
Macao,2022-01-12,2300
Lower middle income,2022-01-06,13425634
Vietnam,2022-01-01,1016358
Australia,2022-01-22,281429
Somalia,2022-02-05,1578
Colombia,2022-02-02,253074
Hong Kong,2022-01-30,46448
Belize,2022-01-27,770
Belarus,2022-01-30,44895
Saint Kitts and Nevis,2022-02-17,220
Albania,2022-01-29,5471
Bolivia,2022-01-03,60539
Namibia,2022-01-18,908
Tanzania,2022-01-17,33124
Egypt,2022-01-15,341236
Niger,2022-01-12,13675
Palestine,2022-01-14,1291
Portugal,2022-02-06,71326
Cyprus,2022-01-06,3393
Singapore,2022-02-02,20582
Nigeria,2022-01-02,136694
Cook Islands,2022-01-27,6
Syria,2022-02-03,2829
Bosnia and Herzegovina,2022-01-17,4315
Antigua and Barbuda,2022-02-03,18
European Union,2022-01-30,1963234
Brazil,2022-01-18,1501355
Ethiopia,2022-01-28,507
Saudi Arabia,2022-01-16,185855
Nepal,2022-02-03,327729
Mauritania,2022-02-13,3015
Egypt,2022-01-16,330402
Guatemala,2022-01-09,62596
United Kingdom,2022-02-01,92810
Cambodia,2022-01-22,126579
Northern Ireland,2022-02-09,2126
Estonia,2022-02-18,1057
Ireland,2022-01-13,28464
Somalia,2022-01-26,1578
Lebanon,2022-01-27,12152
Jersey,2022-02-10,97
European Union,2022-01-08,3134394
Zambia,2022-02-05,14029
Malaysia,2022-02-18,154057
Mozambique,2022-01-26,80250
Somalia,2022-02-17,
Botswana,2022-01-12,2733
Liechtenstein,2022-02-05,100
Cyprus,2022-02-16,1913
Saint Lucia,2022-01-17,136
Albania,2022-02-02,16474
Cuba,2022-01-06,63700
Peru,2022-01-21,163751
Benin,2022-01-04,17434
Uruguay,2022-01-09,4701
Ecuador,2022-02-11,67903
Ireland,2022-02-13,8273
Sierra Leone,2022-01-08,1199
Hong Kong,2022-01-08,37405
Moldova,2022-01-03,3163
Kazakhstan,2022-01-04,14743
Cape Verde,2022-02-04,2853
Rwanda,2022-01-21,127901
France,2022-02-03,223291
United States,2022-02-11,437808
Turkey,2022-01-08,581065
Cambodia,2022-01-10,59418
Iraq,2022-01-13,55912
Taiwan,2022-01-12,69074
Dominica,2022-01-24,46
Aruba,2022-01-24,191
Africa,2022-01-01,2176703
Serbia,2022-01-09,758
New Zealand,2022-01-25,55264
Singapore,2022-01-01,40343
Turkey,2022-01-17,382790
Libya,2022-02-13,10531
Iceland,2022-01-08,923
Taiwan,2022-01-13,67395
Belarus,2022-01-21,56244
Zimbabwe,2022-02-14,8748
Tonga,2022-01-09,265
Sweden,2022-01-02,21545
Namibia,2022-01-24,10172
Saint Kitts and Nevis,2022-02-04,80
El Salvador,2022-01-11,15221
Aruba,2022-01-28,107
Turks and Caicos Islands,2022-02-08,52
Algeria,2022-02-04,16222
New Caledonia,2022-01-15,180
British Virgin Islands,2022-01-15,23
Laos,2022-01-05,35334
Zambia,2022-01-02,22489
New Zealand,2022-01-06,19023
Kyrgyzstan,2022-01-01,5202
Low income,2022-02-12,364447
Liechtenstein,2022-01-16,319
Croatia,2022-01-21,12666
Luxembourg,2022-01-27,3865
Moldova,2022-01-09,3202
Costa Rica,2022-02-08,15607
United Arab Emirates,2022-02-17,21377
New Zealand,2022-02-09,50310
Comoros,2022-02-13,0
Slovakia,2022-02-09,3827
Dominica,2022-01-19,33
Liberia,2022-01-07,11591
Paraguay,2022-01-17,23690
Israel,2022-02-09,7062
Brazil,2022-01-16,1087106
Latvia,2022-01-30,5537
Oman,2022-01-06,11708
Bhutan,2022-01-11,157
Antigua and Barbuda,2022-02-04,18
World,2022-01-03,32281753
Madagascar,2022-01-23,5727
Tunisia,2022-02-06,9646
Saint Lucia,2022-02-01,69
Kuwait,2022-01-14,13216
Barbados,2022-01-19,258
Kazakhstan,2022-02-09,16400
Italy,2022-01-19,627313
Ukraine,2022-02-20,52926
Wales,2022-01-28,5944
Anguilla,2022-01-21,30
Trinidad and Tobago,2022-01-12,3525
Faeroe Islands,2022-01-03,422
North America,2022-01-26,2066461
Estonia,2022-02-03,2226
Chad,2022-01-08,2544
Kiribati,2022-01-09,910
France,2022-01-30,261403
Upper middle income,2022-01-11,11243097
Bermuda,2022-01-19,66
Grenada,2022-02-12,55
North America,2022-02-10,1222131
Slovakia,2022-01-05,25782
Bahrain,2022-02-06,2160
Taiwan,2022-01-29,288248
Guinea-Bissau,2022-01-17,139
Panama,2022-01-11,24492
Wales,2022-02-08,3452
Jamaica,2022-02-18,1943
Greenland,2022-01-16,51
Greenland,2022-01-15,51
Lower middle income,2022-01-22,13056326
Belgium,2022-01-08,121607
Bangladesh,2022-01-22,1591991
Poland,2022-02-16,58664
Croatia,2022-01-08,14625
Lithuania,2022-01-12,14139
Botswana,2022-02-07,2733
North Macedonia,2022-01-04,1615
Burundi,2022-01-06,41
New Zealand,2022-02-07,46996
New Zealand,2022-02-20,40789
Italy,2022-01-04,462026
Scotland,2022-02-05,6910
Estonia,2022-02-14,1227
North America,2022-01-07,1820616
Oman,2022-01-21,14200
High income,2022-01-02,5096728
Gabon,2022-01-02,3128
Bolivia,2022-01-22,59068
Suriname,2022-01-15,285
Vanuatu,2022-02-06,399
Madagascar,2022-01-09,6549
Guernsey,2022-02-12,87
Libya,2022-02-07,9809
Sri Lanka,2022-02-18,55170
Central African Republic,2022-01-22,2999
Latvia,2022-01-29,5584
Kyrgyzstan,2022-01-12,6436
Kuwait,2022-02-04,5638
Israel,2022-01-10,75817
Brazil,2022-01-02,351262
Honduras,2022-01-09,24499
Guernsey,2022-01-26,77
Mongolia,2022-01-26,3249
Mali,2022-01-15,11722
Vietnam,2022-02-12,507102
South Korea,2022-01-22,322242
Dominica,2022-01-08,116
Slovenia,2022-02-09,2264
Burkina Faso,2022-01-13,7399
Chile,2022-01-26,71720
Pakistan,2022-01-07,697715
Wales,2022-01-05,14671
Costa Rica,2022-02-06,14530
Chile,2022-02-05,50256
Canada,2022-01-14,365254
Guinea,2022-01-04,74285
Lebanon,2022-02-20,10741
United Kingdom,2022-01-21,128795
Bahamas,2022-01-09,640
Kosovo,2022-01-04,1546
Mexico,2022-01-29,820345
Madagascar,2022-01-26,5727
Malawi,2022-01-19,1620
Cote d'Ivoire,2022-01-07,32293
Taiwan,2022-02-11,206015
Grenada,2022-02-13,53
South Sudan,2022-01-17,1743
Montserrat,2022-01-05,5
Albania,2022-01-21,5471
Grenada,2022-01-11,183
Scotland,2022-02-04,7149
Netherlands,2022-01-23,63925
South Sudan,2022-01-26,2796
Haiti,2022-01-17,251
Japan,2022-01-21,161301
Bangladesh,2022-01-18,1885709
Sint Maarten (Dutch part),2022-02-03,61
